fid,cid,PC1,PC2,PC3,PC4,PC5,PC6,percent.mt,sc_ge
NA07357,3225,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.3404573379458244,1.0
NA07357,3226,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.3188221008811809,0.0
NA07357,3227,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.0963211738674457,0.0
NA07357,3228,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.0071741602881003,1.0
NA07357,3229,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.4487342462518399,0.0
NA07357,3230,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.3305797062499999,0.0
NA07357,3231,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.7207096996908114,0.0
NA07357,3232,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.3425130624087834,1.0
NA07357,3233,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.4286782521849666,1.0
NA07357,3234,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.8281622978792474,0.0
NA07357,3235,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.638572530765554,1.0
NA07357,3236,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.0345454346291908,3.0
NA07357,3237,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.8908495085069796,0.0
NA07357,3238,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.998805243835485,0.0
NA07357,3239,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.7650689842922168,0.0
NA07357,3240,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.7227649162891249,0.0
NA07357,3241,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.388552265938574,0.0
NA07357,3242,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.3440463911864473,3.0
NA07357,3243,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.8791294685081299,0.0
NA07357,3244,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.012303904730087,1.0
NA07357,3245,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.2457379435690908,1.0
NA07357,3246,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.9171851907528132,1.0
NA07357,3247,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.2090062771640799,0.0
NA07357,3248,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.8947949339144439,0.0
NA07357,3249,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.8010406244112959,0.0
NA07357,3250,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.415548574120126,1.0
NA11831,3251,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.5724151287595667,1.0
NA11831,3252,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.5773379140038472,0.0
NA11831,3253,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.5421980806523554,0.0
NA11831,3254,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.0475677676220228,0.0
NA11831,3255,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.4545772643679758,1.0
NA11831,3256,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.8436020907924361,0.0
NA11831,3257,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.613759847297302,0.0
NA11831,3258,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.3327429325151009,0.0
NA11831,3259,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.4861860405061099,1.0
NA11831,3260,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.1020744216390469,0.0
NA11831,3261,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.8553362057597497,0.0
NA11831,3262,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.2808204812872009,0.0
NA11831,3263,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.1091116527369562,0.0
NA11831,3264,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.9177462306021849,0.0
NA11831,3265,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.1368099974716659,0.0
NA11831,3266,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.9647443737693496,0.0
NA11831,3267,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.4669946100382272,0.0
NA11831,3268,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.7797458012493933,0.0
NA11831,3269,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.0296349649440691,0.0
NA11831,3270,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.9000692246597002,0.0
NA11831,3271,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.4236614378239599,1.0
NA11831,3272,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.7400955119247737,0.0
NA11831,3273,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.6833373549876745,0.0
NA11831,3274,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.0063282937876658,0.0
NA11831,3275,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.3380362880594564,0.0
NA11831,3276,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.8667025538186152,0.0
NA11831,3277,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.6301461798230173,1.0
NA11831,3278,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.290034929767532,0.0
NA11831,3279,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.1390303669510527,0.0
NA11831,3280,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.5608201870606976,0.0
NA11831,3281,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.9441622199920509,0.0
NA11831,3282,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.6321237810771443,0.0
NA11831,3283,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.5864881566896842,0.0
NA11831,3284,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.1707537197925304,1.0
NA11831,3285,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.1390231706379141,0.0
NA11831,3286,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.0348621341861642,1.0
NA11831,3287,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.118505513307221,0.0
NA11831,3288,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.8901593303614208,0.0
NA11831,3289,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.9919977675315016,2.0
NA11831,3290,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.1531803764912418,0.0
NA11831,3291,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.322113990080207,0.0
NA11831,3292,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.0019015635474136,0.0
NA11831,3293,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.3766375487295891,0.0
NA11831,3294,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.6778941106196587,0.0
NA11831,3295,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.013739215521479,1.0
NA11831,3296,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.2130645114056863,0.0
NA11831,3297,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.8551973123484327,0.0
NA11831,3298,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.5999387562187523,0.0
NA11831,3299,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.3365479305751876,1.0
NA11831,3300,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.0628521210089148,2.0
NA11840,3301,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.4082700290205355,1.0
NA11840,3302,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.791767063110918,0.0
NA11840,3303,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.8436167330705093,0.0
NA11840,3304,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.528253544951068,0.0
NA11840,3305,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.1694392974561064,0.0
NA11840,3306,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.8760190244926239,0.0
NA11840,3307,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.8707005180808292,0.0
NA11840,3308,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.3979665481842144,1.0
NA11840,3309,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.4745114230823481,0.0
NA11840,3310,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.3999153987665566,1.0
NA11840,3311,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.52920082136857,0.0
NA11840,3312,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.6648064224248053,0.0
NA11840,3313,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.5605567260480844,0.0
NA11840,3314,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.423719249506516,0.0
NA11840,3315,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.285416935550799,0.0
NA11840,3316,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.4305893523368237,0.0
NA11840,3317,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.662147381832872,0.0
NA11840,3318,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.9567548942600675,0.0
NA11840,3319,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.5261079130481952,0.0
NA11840,3320,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.3262658339720045,1.0
NA11840,3321,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.9263088516969318,0.0
NA11840,3322,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.1889501882458889,0.0
NA11840,3323,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.6498697027704078,0.0
NA11840,3324,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.4131985944870407,0.0
NA11840,3325,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.7363192731666983,0.0
NA11840,3326,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.0296396476443279,0.0
NA11840,3327,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.2528885078711734,0.0
NA11840,3328,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.9393205668724688,0.0
NA11840,3329,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.8318373374623251,0.0
NA11840,3330,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.8308608849333651,0.0
NA11840,3331,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.1365530491682617,1.0
NA11840,3332,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.4156834707336821,0.0
NA11840,3333,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.1648393388415354,2.0
NA11840,3334,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.8397074937114724,0.0
NA11840,3335,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.1776091238335789,2.0
NA11840,3336,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.0584855896342878,0.0
NA11840,3337,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.5060810759312786,0.0
NA11840,3338,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.5798224512997494,2.0
NA11840,3339,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.1306864099430285,0.0
NA11840,3340,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.7273325161780904,0.0
NA11840,3341,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.8724962904507385,0.0
NA11840,3342,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.3561823903442352,0.0
NA11840,3343,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.3435533955290997,0.0
NA11840,3344,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.6175854420670426,0.0
NA11840,3345,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.8465690112407992,1.0
NA11840,3346,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.2654025966914677,0.0
NA11840,3347,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.651118782826784,0.0
NA11840,3348,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.0087682978030476,1.0
NA11840,3349,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.4650737602902607,0.0
NA11840,3350,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.7784127350593104,0.0
NA11892,3351,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.6289336409224561,0.0
NA11892,3352,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.1930509856491968,0.0
NA11892,3353,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.3451675189385667,0.0
NA11892,3354,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.0783348094978363,0.0
NA11892,3355,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.7911668574067675,1.0
NA11892,3356,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.8862311377007973,0.0
NA11892,3357,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.5687617370904604,2.0
NA11892,3358,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.1535678814603013,0.0
NA11892,3359,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.272060180801438,0.0
NA11892,3360,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.5466500527043971,0.0
NA11892,3361,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.1980605765511681,0.0
NA11892,3362,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.0901984667913633,0.0
NA11892,3363,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.8192817625847072,0.0
NA11892,3364,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.8666678950964596,1.0
NA11892,3365,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.439179076691083,0.0
NA11892,3366,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.902785556278353,1.0
NA11892,3367,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.7257052118090974,0.0
NA11892,3368,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.5630751120804711,0.0
NA11892,3369,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.7523231935431984,0.0
NA11892,3370,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.7082637391181901,0.0
NA11892,3371,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.8057692063210736,0.0
NA11892,3372,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.036993286945633,0.0
NA11892,3373,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.5981081887226458,0.0
NA11892,3374,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.4118278464857531,1.0
NA11892,3375,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.5425000669097076,0.0
NA11892,3376,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.8602193897096736,0.0
NA11892,3377,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.899618244473317,1.0
NA11892,3378,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.7645316708569337,1.0
NA11892,3379,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.0083012059896099,2.0
NA11892,3380,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.4284067853151275,0.0
NA11892,3381,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.6441516536470324,0.0
NA11892,3382,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.027639215184083,0.0
NA11892,3383,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.044968381319264,0.0
NA11892,3384,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.4399827117739489,0.0
NA11892,3385,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.2190129293250554,1.0
NA11892,3386,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.6442675317065553,0.0
NA11892,3387,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.3429414861641581,0.0
NA11892,3388,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.8109417532562905,0.0
NA11892,3389,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.8798249966611902,1.0
NA11892,3390,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.9095465290309882,0.0
NA11892,3391,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.7667155113239921,0.0
NA11892,3392,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.1031293645484521,0.0
NA11892,3393,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.6938336943731952,0.0
NA11892,3394,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.264977150028055,0.0
NA11892,3395,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.879947931627433,0.0
NA11892,3396,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.9667029368180332,0.0
NA11892,3397,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.5815831199485735,0.0
NA11892,3398,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.2389458670295096,1.0
NA11892,3399,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.2644581072069152,0.0
NA11892,3400,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.7471861019514215,0.0
NA11920,3401,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.2387404321595868,0.0
NA11920,3402,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.1273095285439087,0.0
NA11920,3403,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.9771211260360604,1.0
NA11920,3404,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.3320536101851854,0.0
NA11920,3405,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.0899006171274368,0.0
NA11920,3406,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.9807885608005767,0.0
NA11920,3407,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.0963031169374371,1.0
NA11920,3408,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.2232488202088457,0.0
NA11920,3409,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.6749718696423868,0.0
NA11920,3410,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.950288722514769,1.0
NA11920,3411,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.6641589682184121,1.0
NA11920,3412,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.5391934610437455,1.0
NA11920,3413,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.0274090127955151,0.0
NA11920,3414,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.9918500184547726,0.0
NA11920,3415,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.8113523616365688,1.0
NA11920,3416,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.2578371891434641,0.0
NA11920,3417,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.0555838142204125,1.0
NA11920,3418,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.7384323988395218,0.0
NA11920,3419,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.980758040770116,0.0
NA11920,3420,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.2951899123270716,0.0
NA11920,3421,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.3407370736891902,1.0
NA11920,3422,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.1549161858871125,0.0
NA11920,3423,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.3253849515678161,1.0
NA11920,3424,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.8552212326233948,2.0
NA11920,3425,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.317828045230209,0.0
NA11920,3426,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.0392189177982993,0.0
NA11920,3427,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.334586965087232,1.0
NA11920,3428,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.2527668296328146,1.0
NA11920,3429,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.4979019845909302,1.0
NA11920,3430,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.2761702032636419,0.0
NA11920,3431,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.6085012588976826,1.0
NA11920,3432,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.1715567839580604,1.0
NA11920,3433,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.2253417376561374,0.0
NA11920,3434,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.3697011530606455,0.0
NA11920,3435,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.7364682734669893,0.0
NA11920,3436,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.0659632550946257,0.0
NA11920,3437,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.9662981041158192,0.0
NA11920,3438,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.1013944837883469,0.0
NA11920,3439,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.2310877562007643,1.0
NA11920,3440,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.3550225509986724,1.0
NA11920,3441,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.5999123191127665,1.0
NA11920,3442,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.1475903275577506,1.0
NA11920,3443,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.2450569541461758,1.0
NA11920,3444,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.7755066957444563,0.0
NA11920,3445,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.2572428646423873,1.0
NA11920,3446,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.9458357466138136,0.0
NA11920,3447,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.5107830053910585,2.0
NA11920,3448,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.3077913221309142,0.0
NA11920,3449,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.5250238537379963,0.0
