fid,iid,cid,PC1,PC2,PC3,PC4,PC5,PC6,percent.mt,CDC37
HG01678,HG01678,3177,-0.0569931,-0.0415254,0.0622392,-0.0242724,-0.0817304,0.00388884,0.624322664342773,1.0
HG01615,HG01615,3178,-0.077007,0.0942175,0.00732509,-0.0569762,-0.103013,0.0928592,0.7257179674807239,0.0
HG00362,HG00362,3179,0.100662,-0.036772,0.0339203,-0.191777,0.182583,0.179047,0.8085253422506425,0.0
HG00310,HG00310,3180,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.4327794745130696,0.0
HG01766,HG01766,3181,-0.0171831,-0.142198,-0.204733,-0.10007,0.039118,0.195759,0.704502415805316,0.0
HG01680,HG01680,3182,-0.0325225,-0.0322554,-0.0271042,0.0569523,-0.140193,0.0208776,0.9578272172120542,1.0
HG01781,HG01781,3183,0.199429,-0.0480964,0.136584,-0.139517,0.116816,-0.020169,0.2105347771493813,0.0
HG00105,HG00105,3184,-0.046003,-0.0489659,-0.0383098,-0.0214254,-0.00719964,-0.050519,0.0236109713534873,1.0
HG00112,HG00112,3185,-0.0649857,-0.0721975,0.0930989,0.096849,0.102201,-0.0109156,0.0692215741868649,1.0
HG01697,HG01697,3186,0.0477548,-0.19984,0.0157704,0.108891,-0.170609,-0.0180724,0.4363363036929597,0.0
HG01678,HG01678,3187,-0.0569931,-0.0415254,0.0622392,-0.0242724,-0.0817304,0.00388884,0.4056889914856881,1.0
NA20525,NA20525,3188,-0.0604244,-0.146875,0.0497016,0.169142,0.0318099,0.0778058,0.4327080441234889,0.0
HG00337,HG00337,3189,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.5239224045100687,0.0
HG01777,HG01777,3190,-0.0244176,0.00694426,0.0988583,-0.11504,-0.000977297,-0.043182,0.5402599756968739,0.0
HG01680,HG01680,3191,-0.0325225,-0.0322554,-0.0271042,0.0569523,-0.140193,0.0208776,0.7968207201529126,1.0
NA12282,NA12282,3192,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.3098697414058678,2.0
HG00183,HG00183,3193,0.0390293,0.0493622,-0.283514,0.088995,-0.0557012,-0.271591,0.8828971745660472,0.0
HG00371,HG00371,3194,0.279181,0.0181408,0.0292064,0.00501127,0.19155,0.284802,0.3056028701476864,0.0
HG01625,HG01625,3195,-0.0427423,-0.106628,0.0379249,-0.0258646,0.00684457,-0.114104,0.9156787827196958,1.0
HG00379,HG00379,3196,-0.0550815,0.00508993,0.0246167,0.0694473,-0.0409467,0.0480571,0.9525345044950658,0.0
HG01680,HG01680,3197,-0.0325225,-0.0322554,-0.0271042,0.0569523,-0.140193,0.0208776,0.4480625445257922,0.0
NA20832,NA20832,3198,0.0156503,-0.0859207,-0.368896,0.0170902,0.111468,0.096163,0.3866671655136406,0.0
NA12878,NA12878,3199,-0.0532884,-0.0974422,0.125766,0.0232287,0.0138927,-0.011828,0.7747579486790567,0.0
NA20832,NA20832,3200,0.0156503,-0.0859207,-0.368896,0.0170902,0.111468,0.096163,0.5501160412465255,0.0
NA11994,NA11994,3201,-0.0859042,0.013716,-0.0115337,0.094445,0.0541684,0.0293255,0.0932902536430315,0.0
NA20752,NA20752,3202,-0.0589119,0.000330428,-0.127867,0.126514,-0.0160082,0.0971169,0.941159233504488,3.0
HG01700,HG01700,3203,-0.080625,-0.0932277,-0.303972,-0.0140706,0.256449,-0.0508315,0.0716081327951368,1.0
HG01699,HG01699,3204,-0.095075,0.142955,-0.0189163,-0.014877,0.0473177,0.01698,0.5724590300415345,0.0
HG00235,HG00235,3205,0.0702569,0.0543347,-0.210826,0.0834999,-0.285695,-0.195144,0.4704491086346488,0.0
HG00185,HG00185,3206,-0.072628,-0.0267712,0.0185884,0.0354522,0.139574,-0.172012,0.7382136083520945,0.0
NA20506,NA20506,3207,-0.0349814,-0.114181,0.115726,-0.0489657,0.0491253,-0.0383884,0.6336033389048069,0.0
HG00111,HG00111,3208,-0.0167236,-0.044247,0.0953901,-0.162347,0.123577,-0.145526,0.1906740341359124,0.0
HG01630,HG01630,3209,-0.0463429,-0.0514446,0.0167619,0.186189,-0.034876,-0.000161664,0.7597224960199183,0.0
NA20832,NA20832,3210,0.0156503,-0.0859207,-0.368896,0.0170902,0.111468,0.096163,0.1720005466724761,0.0
HG01630,HG01630,3211,-0.0463429,-0.0514446,0.0167619,0.186189,-0.034876,-0.000161664,0.0582785527276092,0.0
HG00278,HG00278,3212,0.0916658,-0.21638,0.00920549,-0.160787,-0.209785,-0.15798,0.1465761036222039,0.0
NA20832,NA20832,3213,0.0156503,-0.0859207,-0.368896,0.0170902,0.111468,0.096163,0.3866671655136406,0.0
HG00366,HG00366,3214,-0.0667231,-0.0450772,-0.0374235,0.152762,0.112587,-0.0854718,0.1847406862757047,0.0
HG00173,HG00173,3215,-0.0547659,-0.121379,-0.00686053,-0.104077,0.00537518,0.146382,0.0576382289891426,0.0
HG01700,HG01700,3216,-0.080625,-0.0932277,-0.303972,-0.0140706,0.256449,-0.0508315,0.8911601771668366,0.0
HG01672,HG01672,3217,-0.0699655,0.170832,-0.0718179,-0.0290519,-0.0125329,-0.00397694,0.8353951060904273,0.0
NA20531,NA20531,3218,-0.0383943,0.0448953,-0.21774,-0.0823379,-0.0598276,0.0214,0.7514018933232522,0.0
HG01518,HG01518,3219,0.00838976,0.0732582,0.116506,0.0385673,0.0729714,0.0457922,0.5498355667174132,0.0
HG00257,HG00257,3220,0.226051,0.178814,-0.0190135,0.104823,-0.135627,-0.00680127,0.3578057866528151,1.0
HG01781,HG01781,3221,0.199429,-0.0480964,0.136584,-0.139517,0.116816,-0.020169,0.8351978519476793,0.0
NA20812,NA20812,3222,-0.0490135,0.0341235,-0.122448,-0.121843,0.133749,-0.0561693,0.4821480326087864,1.0
HG00278,HG00278,3223,0.0916658,-0.21638,0.00920549,-0.160787,-0.209785,-0.15798,0.8872440590903411,0.0
NA20800,NA20800,3224,-0.0581381,0.0681006,-0.107146,0.0384945,0.0477333,-0.0850277,0.4201216715199943,0.0
NA11840,NA11840,3225,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.8724962904507385,0.0
HG00310,HG00310,3226,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.8570784032952888,1.0
HG01518,HG01518,3227,0.00838976,0.0732582,0.116506,0.0385673,0.0729714,0.0457922,0.7680335792369314,0.0
HG00110,HG00110,3228,-0.0615003,-0.0103558,0.0819382,0.121776,-0.0347167,0.0152534,0.1855684517085177,0.0
NA12058,NA12058,3229,-0.0616015,0.0480476,0.0478979,-0.0783481,-0.0443173,0.042133,0.7041473728770932,0.0
HG00306,HG00306,3230,0.0471372,-0.213574,-0.0108543,0.123529,-0.171049,-0.00950166,0.1721650471498597,1.0
HG00372,HG00372,3231,0.0259017,0.0522414,-0.0879479,-0.0942237,-0.233828,-0.0432775,0.3757625140580551,0.0
HG00111,HG00111,3232,-0.0167236,-0.044247,0.0953901,-0.162347,0.123577,-0.145526,0.2151219453902876,0.0
HG01632,HG01632,3233,-0.0531314,-0.0203435,-0.0947652,-0.18987,0.0475628,0.0545391,0.479140210560302,0.0
HG01700,HG01700,3234,-0.080625,-0.0932277,-0.303972,-0.0140706,0.256449,-0.0508315,0.8381782760112477,0.0
HG00111,HG00111,3235,-0.0167236,-0.044247,0.0953901,-0.162347,0.123577,-0.145526,0.1576344128860446,0.0
HG01521,HG01521,3236,-0.0350089,-0.0477871,0.0565616,-0.123681,0.0320267,-0.118881,0.3417056844140517,0.0
HG00244,HG00244,3237,-0.0673212,0.0153288,0.104511,0.00960455,0.0934578,-0.142927,0.7419801295863793,1.0
HG01679,HG01679,3238,0.12125,0.0567451,-0.013786,0.015252,0.249288,-0.0552859,0.3154388377117739,0.0
NA11933,NA11933,3239,-0.0902288,0.110925,-0.0501546,0.0727031,0.0160781,0.110045,0.5197582862661453,0.0
HG00111,HG00111,3240,-0.0167236,-0.044247,0.0953901,-0.162347,0.123577,-0.145526,0.1906740341359124,0.0
NA20531,NA20531,3241,-0.0383943,0.0448953,-0.21774,-0.0823379,-0.0598276,0.0214,0.2155414902479644,0.0
HG01699,HG01699,3242,-0.095075,0.142955,-0.0189163,-0.014877,0.0473177,0.01698,0.5724590300415345,0.0
HG01785,HG01785,3243,-0.0835305,0.0647057,0.043122,0.0432942,-0.0428764,0.0347841,0.3724543222605145,0.0
NA12717,NA12717,3244,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.2048877863950627,0.0
NA20507,NA20507,3245,-0.0817298,0.149318,0.0462333,-0.0325454,0.000331279,-0.0731193,0.9259148944041056,0.0
NA12775,NA12775,3246,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.2755085716809554,2.0
NA06994,NA06994,3247,-0.0753484,-0.0128205,-0.0901066,0.115616,0.134931,0.0329246,0.4818122547233552,0.0
NA20514,NA20514,3248,0.175195,0.0122437,-0.0332475,0.0776564,0.0712866,-0.0487785,0.8675560685933774,1.0
HG00260,HG00260,3249,0.157644,0.235508,0.0556165,0.0111107,-0.000892953,-0.0152822,0.5641644119361587,0.0
NA11920,NA11920,3250,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.7384323988395218,0.0
HG01672,HG01672,3251,-0.0699655,0.170832,-0.0718179,-0.0290519,-0.0125329,-0.00397694,0.8353951060904273,0.0
HG00129,HG00129,3252,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.1058627034779015,0.0
HG01619,HG01619,3253,-0.0507085,-0.0471243,0.0831343,-0.176431,-0.0129744,0.0695195,0.1611653623600358,1.0
HG01625,HG01625,3254,-0.0427423,-0.106628,0.0379249,-0.0258646,0.00684457,-0.114104,0.4757502605105456,1.0
HG01632,HG01632,3255,-0.0531314,-0.0203435,-0.0947652,-0.18987,0.0475628,0.0545391,0.2394724495641053,0.0
NA20507,NA20507,3256,-0.0817298,0.149318,0.0462333,-0.0325454,0.000331279,-0.0731193,0.4966868879019146,0.0
NA12830,NA12830,3257,-0.076611,0.178561,0.0489977,-0.0399268,-0.0109122,-0.0855241,0.0863368220757058,1.0
NA11920,NA11920,3258,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.0274090127955151,0.0
NA06994,NA06994,3259,-0.0753484,-0.0128205,-0.0901066,0.115616,0.134931,0.0329246,0.2917744756464826,1.0
HG00306,HG00306,3260,0.0471372,-0.213574,-0.0108543,0.123529,-0.171049,-0.00950166,0.9395610402250736,1.0
NA20767,NA20767,3261,0.0473759,-0.0643776,-0.0161766,-0.238835,-0.195075,-0.0915127,0.9337455367356402,0.0
HG00271,HG00271,3262,0.0110848,0.0276034,-0.0125053,0.177449,-0.210184,0.0173064,0.2711869088305677,0.0
HG01513,HG01513,3263,-0.0247148,-0.0359307,0.0133364,-0.0419892,-0.00987428,0.0282169,0.7126569612530216,3.0
HG01697,HG01697,3264,0.0477548,-0.19984,0.0157704,0.108891,-0.170609,-0.0180724,0.7476274079751694,1.0
NA11840,NA11840,3265,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.1365530491682617,1.0
HG01766,HG01766,3266,-0.0171831,-0.142198,-0.204733,-0.10007,0.039118,0.195759,0.8066326778339106,0.0
HG01625,HG01625,3267,-0.0427423,-0.106628,0.0379249,-0.0258646,0.00684457,-0.114104,0.7270805296456512,0.0
HG00173,HG00173,3268,-0.0547659,-0.121379,-0.00686053,-0.104077,0.00537518,0.146382,0.4355767771340844,1.0
HG00119,HG00119,3269,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.8902516079842755,0.0
NA12006,NA12006,3270,-0.0724132,0.163063,0.0619221,-0.0503014,-0.0148985,-0.0233177,0.2850009798732545,0.0
NA20506,NA20506,3271,-0.0349814,-0.114181,0.115726,-0.0489657,0.0491253,-0.0383884,0.6656480553549906,0.0
HG00365,HG00365,3272,-0.0738082,0.0718821,0.0154645,0.115498,-0.0636203,0.152563,0.9235964128764372,0.0
HG00173,HG00173,3273,-0.0547659,-0.121379,-0.00686053,-0.104077,0.00537518,0.146382,0.7618766435939179,1.0
HG00373,HG00373,3274,-0.0546293,-0.0768373,-0.114226,0.043957,0.180217,-0.166841,0.6643207491504997,0.0
NA12154,NA12154,3275,-0.0616887,-0.0467905,0.0665983,0.0234178,-0.00023094,0.00283652,0.1491273019173024,1.0
HG00362,HG00362,3276,0.100662,-0.036772,0.0339203,-0.191777,0.182583,0.179047,0.524519317122563,0.0
HG00119,HG00119,3277,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.9375908761068924,1.0
HG00371,HG00371,3278,0.279181,0.0181408,0.0292064,0.00501127,0.19155,0.284802,0.3677018121194187,0.0
HG00373,HG00373,3279,-0.0546293,-0.0768373,-0.114226,0.043957,0.180217,-0.166841,0.2492853996883636,0.0
HG00362,HG00362,3280,0.100662,-0.036772,0.0339203,-0.191777,0.182583,0.179047,0.1206629033850856,0.0
HG00129,HG00129,3281,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.2762668011506664,0.0
HG00285,HG00285,3282,0.0691834,-0.0880445,0.0973072,0.144263,0.196017,0.0639145,0.9888120477320056,3.0
HG00372,HG00372,3283,0.0259017,0.0522414,-0.0879479,-0.0942237,-0.233828,-0.0432775,0.3757625140580551,0.0
HG00107,HG00107,3284,0.166713,-0.0361151,0.123985,0.17223,0.103473,-0.0464029,0.0757348127721446,0.0
HG01625,HG01625,3285,-0.0427423,-0.106628,0.0379249,-0.0258646,0.00684457,-0.114104,0.4926932851214721,1.0
NA12830,NA12830,3286,-0.076611,0.178561,0.0489977,-0.0399268,-0.0109122,-0.0855241,0.7037203069123608,0.0
HG00350,HG00350,3287,-0.0438771,-0.090341,0.0601135,0.00485814,-0.113182,0.0286259,0.8740758585079139,1.0
HG02239,HG02239,3288,-0.067103,0.0966702,0.020019,-0.109488,-0.0673061,0.0148621,0.7960136739323489,0.0
HG00361,HG00361,3289,-0.0115588,-0.0778735,0.00329085,0.00198179,-0.0771276,0.152914,0.4935472071751178,0.0
HG00243,HG00243,3290,-0.0168739,0.0768952,-0.00292851,-0.0261252,-0.044684,0.100262,0.9684994273053636,0.0
NA20812,NA20812,3291,-0.0490135,0.0341235,-0.122448,-0.121843,0.133749,-0.0561693,0.6559905922662472,0.0
HG00107,HG00107,3292,0.166713,-0.0361151,0.123985,0.17223,0.103473,-0.0464029,0.3788512300674047,0.0
HG02239,HG02239,3293,-0.067103,0.0966702,0.020019,-0.109488,-0.0673061,0.0148621,0.1135813846238196,1.0
HG00105,HG00105,3294,-0.046003,-0.0489659,-0.0383098,-0.0214254,-0.00719964,-0.050519,0.6381972173169231,0.0
HG00334,HG00334,3295,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.4442291645426989,1.0
HG00362,HG00362,3296,0.100662,-0.036772,0.0339203,-0.191777,0.182583,0.179047,0.2770736649808538,1.0
HG02215,HG02215,3297,-0.0334996,-0.166664,0.0531433,0.0656982,0.0346214,0.0314092,0.2494059260832246,0.0
NA20515,NA20515,3298,-0.0407623,-0.151595,0.122369,-0.101398,-0.0282697,-0.0777949,0.8482907963052657,0.0
HG00308,HG00308,3299,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.9319536821441158,1.0
NA11840,NA11840,3300,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.4305893523368237,0.0
NA11994,NA11994,3301,-0.0859042,0.013716,-0.0115337,0.094445,0.0541684,0.0293255,0.7987025227133625,1.0
NA11831,NA11831,3302,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.0475677676220228,0.0
NA12761,NA12761,3303,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.1251041394594982,0.0
HG01679,HG01679,3304,0.12125,0.0567451,-0.013786,0.015252,0.249288,-0.0552859,0.0177066764001218,0.0
HG00278,HG00278,3305,0.0916658,-0.21638,0.00920549,-0.160787,-0.209785,-0.15798,0.6898660962443008,0.0
HG00118,HG00118,3306,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.5453683610634212,1.0
HG01757,HG01757,3307,0.0166321,0.19066,0.0411253,-0.0180006,0.010614,-0.0325474,0.4613485420554595,1.0
NA20527,NA20527,3308,-0.0535579,-0.130478,0.0903802,0.185125,0.0194621,-0.0440233,0.5147057025506881,0.0
HG01781,HG01781,3309,0.199429,-0.0480964,0.136584,-0.139517,0.116816,-0.020169,0.0576368454986064,1.0
HG00260,HG00260,3310,0.157644,0.235508,0.0556165,0.0111107,-0.000892953,-0.0152822,0.5064217922811297,0.0
HG00173,HG00173,3311,-0.0547659,-0.121379,-0.00686053,-0.104077,0.00537518,0.146382,0.5635768467723291,0.0
NA12830,NA12830,3312,-0.076611,0.178561,0.0489977,-0.0399268,-0.0109122,-0.0855241,0.7898335692077566,0.0
HG00110,HG00110,3313,-0.0615003,-0.0103558,0.0819382,0.121776,-0.0347167,0.0152534,0.3285874963186889,0.0
HG00183,HG00183,3314,0.0390293,0.0493622,-0.283514,0.088995,-0.0557012,-0.271591,0.1343276356073084,0.0
NA20531,NA20531,3315,-0.0383943,0.0448953,-0.21774,-0.0823379,-0.0598276,0.0214,0.5967015457663322,0.0
HG01625,HG01625,3316,-0.0427423,-0.106628,0.0379249,-0.0258646,0.00684457,-0.114104,0.3514265095795428,0.0
HG00157,HG00157,3317,0.358732,0.282947,0.0741495,0.107644,0.106763,0.0431718,0.4409185004492236,0.0
NA12006,NA12006,3318,-0.0724132,0.163063,0.0619221,-0.0503014,-0.0148985,-0.0233177,0.3805041668052086,0.0
HG00183,HG00183,3319,0.0390293,0.0493622,-0.283514,0.088995,-0.0557012,-0.271591,0.5617216480364989,0.0
NA20832,NA20832,3320,0.0156503,-0.0859207,-0.368896,0.0170902,0.111468,0.096163,0.0764554429047092,0.0
HG01785,HG01785,3321,-0.0835305,0.0647057,0.043122,0.0432942,-0.0428764,0.0347841,0.7641308034158261,1.0
NA20525,NA20525,3322,-0.0604244,-0.146875,0.0497016,0.169142,0.0318099,0.0778058,0.0771491362777312,0.0
NA12286,NA12286,3323,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.7291101451694942,0.0
NA12830,NA12830,3324,-0.076611,0.178561,0.0489977,-0.0399268,-0.0109122,-0.0855241,0.8315921956069802,2.0
HG01766,HG01766,3325,-0.0171831,-0.142198,-0.204733,-0.10007,0.039118,0.195759,0.2497251671601525,1.0
HG00118,HG00118,3326,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.4299552808783726,0.0
HG00365,HG00365,3327,-0.0738082,0.0718821,0.0154645,0.115498,-0.0636203,0.152563,0.7525392319615801,0.0
NA20531,NA20531,3328,-0.0383943,0.0448953,-0.21774,-0.0823379,-0.0598276,0.0214,0.2155414902479644,0.0
NA11994,NA11994,3329,-0.0859042,0.013716,-0.0115337,0.094445,0.0541684,0.0293255,0.4516007108736158,1.0
NA20752,NA20752,3330,-0.0589119,0.000330428,-0.127867,0.126514,-0.0160082,0.0971169,0.5337321311459441,0.0
HG00110,HG00110,3331,-0.0615003,-0.0103558,0.0819382,0.121776,-0.0347167,0.0152534,0.6719104411159529,0.0
HG00119,HG00119,3332,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.9701441444552242,0.0
NA12058,NA12058,3333,-0.0616015,0.0480476,0.0478979,-0.0783481,-0.0443173,0.042133,0.0987979084782315,0.0
HG00110,HG00110,3334,-0.0615003,-0.0103558,0.0819382,0.121776,-0.0347167,0.0152534,0.8656936940432632,0.0
HG00110,HG00110,3335,-0.0615003,-0.0103558,0.0819382,0.121776,-0.0347167,0.0152534,0.5292986775106869,0.0
HG00337,HG00337,3336,0.130059,-0.167487,0.0361777,-0.157907,0.0120185,0.0597766,0.1297803045027175,0.0
HG00361,HG00361,3337,-0.0115588,-0.0778735,0.00329085,0.00198179,-0.0771276,0.152914,0.127753586912063,2.0
HG00362,HG00362,3338,0.100662,-0.036772,0.0339203,-0.191777,0.182583,0.179047,0.7948646132969049,0.0
NA12058,NA12058,3339,-0.0616015,0.0480476,0.0478979,-0.0783481,-0.0443173,0.042133,0.3547179073416883,0.0
NA11933,NA11933,3340,-0.0902288,0.110925,-0.0501546,0.0727031,0.0160781,0.110045,0.9332630069239524,1.0
NA12006,NA12006,3341,-0.0724132,0.163063,0.0619221,-0.0503014,-0.0148985,-0.0233177,0.2616191099848467,0.0
NA11994,NA11994,3342,-0.0859042,0.013716,-0.0115337,0.094445,0.0541684,0.0293255,0.724109457274102,0.0
HG01630,HG01630,3343,-0.0463429,-0.0514446,0.0167619,0.186189,-0.034876,-0.000161664,0.4831956755886648,0.0
NA12775,NA12775,3344,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.7632196138070579,1.0
HG00306,HG00306,3345,0.0471372,-0.213574,-0.0108543,0.123529,-0.171049,-0.00950166,0.8716467992314091,0.0
NA11995,NA11995,3346,0.0145378,-0.193289,0.0523685,-0.156135,-0.0432029,0.113223,0.7371154371349149,0.0
HG01513,HG01513,3347,-0.0247148,-0.0359307,0.0133364,-0.0419892,-0.00987428,0.0282169,0.4335627729443465,0.0
NA06994,NA06994,3348,-0.0753484,-0.0128205,-0.0901066,0.115616,0.134931,0.0329246,0.1138488860704409,0.0
HG00379,HG00379,3349,-0.0550815,0.00508993,0.0246167,0.0694473,-0.0409467,0.0480571,0.3550798750836565,1.0
HG00361,HG00361,3350,-0.0115588,-0.0778735,0.00329085,0.00198179,-0.0771276,0.152914,0.5630252332021893,0.0
HG00235,HG00235,3351,0.0702569,0.0543347,-0.210826,0.0834999,-0.285695,-0.195144,0.1987560152984634,0.0
HG00372,HG00372,3352,0.0259017,0.0522414,-0.0879479,-0.0942237,-0.233828,-0.0432775,0.7464279616661383,0.0
HG00310,HG00310,3353,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.4343308954603414,0.0
HG00285,HG00285,3354,0.0691834,-0.0880445,0.0973072,0.144263,0.196017,0.0639145,0.9888120477320056,3.0
NA11995,NA11995,3355,0.0145378,-0.193289,0.0523685,-0.156135,-0.0432029,0.113223,0.6121616885442343,0.0
NA20515,NA20515,3356,-0.0407623,-0.151595,0.122369,-0.101398,-0.0282697,-0.0777949,0.3467463450699964,0.0
HG00257,HG00257,3357,0.226051,0.178814,-0.0190135,0.104823,-0.135627,-0.00680127,0.941976781954866,0.0
HG00110,HG00110,3358,-0.0615003,-0.0103558,0.0819382,0.121776,-0.0347167,0.0152534,0.9961083020284456,0.0
NA12282,NA12282,3359,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.7339421614150018,2.0
NA12286,NA12286,3360,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.9395840111022108,0.0
HG00157,HG00157,3361,0.358732,0.282947,0.0741495,0.107644,0.106763,0.0431718,0.6068487644973771,0.0
NA20515,NA20515,3362,-0.0407623,-0.151595,0.122369,-0.101398,-0.0282697,-0.0777949,0.0941989495970168,0.0
NA20832,NA20832,3363,0.0156503,-0.0859207,-0.368896,0.0170902,0.111468,0.096163,0.4108056224814903,1.0
NA11831,NA11831,3364,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.4545772643679758,1.0
HG02239,HG02239,3365,-0.067103,0.0966702,0.020019,-0.109488,-0.0673061,0.0148621,0.0841512421508122,0.0
HG00373,HG00373,3366,-0.0546293,-0.0768373,-0.114226,0.043957,0.180217,-0.166841,0.6264475167375338,0.0
HG00350,HG00350,3367,-0.0438771,-0.090341,0.0601135,0.00485814,-0.113182,0.0286259,0.8707431186272856,0.0
NA20800,NA20800,3368,-0.0581381,0.0681006,-0.107146,0.0384945,0.0477333,-0.0850277,0.7636064932013059,0.0
NA11920,NA11920,3369,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.3407370736891902,1.0
NA11840,NA11840,3370,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.52920082136857,0.0
HG01615,HG01615,3371,-0.077007,0.0942175,0.00732509,-0.0569762,-0.103013,0.0928592,0.7257179674807239,0.0
NA11920,NA11920,3372,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.6749718696423868,0.0
NA20507,NA20507,3373,-0.0817298,0.149318,0.0462333,-0.0325454,0.000331279,-0.0731193,0.9407650791404166,0.0
NA20812,NA20812,3374,-0.0490135,0.0341235,-0.122448,-0.121843,0.133749,-0.0561693,0.2432087182489695,1.0
HG00110,HG00110,3375,-0.0615003,-0.0103558,0.0819382,0.121776,-0.0347167,0.0152534,0.620889321410205,0.0
HG00350,HG00350,3376,-0.0438771,-0.090341,0.0601135,0.00485814,-0.113182,0.0286259,0.8215153603034776,0.0
HG01746,HG01746,3377,0.16932,-0.0605708,-0.172988,-0.0249108,0.0631046,-0.360374,0.3628123361323749,0.0
HG00112,HG00112,3378,-0.0649857,-0.0721975,0.0930989,0.096849,0.102201,-0.0109156,0.572211055598916,0.0
NA20767,NA20767,3379,0.0473759,-0.0643776,-0.0161766,-0.238835,-0.195075,-0.0915127,0.7382440469523315,0.0
NA20812,NA20812,3380,-0.0490135,0.0341235,-0.122448,-0.121843,0.133749,-0.0561693,0.6772612572075524,0.0
NA20800,NA20800,3381,-0.0581381,0.0681006,-0.107146,0.0384945,0.0477333,-0.0850277,0.6096175084586766,0.0
NA12058,NA12058,3382,-0.0616015,0.0480476,0.0478979,-0.0783481,-0.0443173,0.042133,0.8930316873468576,0.0
NA12761,NA12761,3383,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.1251041394594982,0.0
NA20800,NA20800,3384,-0.0581381,0.0681006,-0.107146,0.0384945,0.0477333,-0.0850277,0.1254296530594727,1.0
